,0,1,2,3,4,0
0,-0.0136574831085036,-0.1829180660572212,-0.1059654456776952,0.020922471233645,0.0610016601332536,2
1,0.0909670692091835,-0.1542844477558774,0.0322038202203825,0.0709096660295931,-0.0270231797318656,0
2,0.011769181091347,-0.0102786986069718,0.0410376956271964,0.0722973324863911,0.0170050325286296,3
3,0.0205594203088447,0.0355938837375487,-0.012130875790418,0.0491394332434603,-0.0031203931472658,0
4,-0.0233222650662669,0.086898943386215,0.1097422293025889,-0.0130775620620041,0.0605302327761704,3
5,0.0721441541054907,0.0051640386794955,-0.0477256801153698,0.0014855967297434,0.0611367188219267,2
6,-0.0328100683683724,-0.0485061359953125,0.0761145492877145,0.0191874933990809,0.0679621098050688,3
7,0.0070672109378787,0.04706407684764,0.0287654382214522,0.0675210995205206,-0.0643906877614198,0
8,-0.061302578844869,-0.0551653723103115,-0.1125112159985834,0.0539927934729046,-0.045024292370862,2
9,0.0258009473030968,-0.0379405636218175,-0.0628805951385982,0.0572829306837739,0.0030075202977137,2
10,0.0165633271520427,0.0305031513569803,-0.0027578160889749,0.0187146902135744,-0.0006037548377112,0
11,0.0083093376493135,0.0278352370966952,0.0250653896288036,0.0447972500015558,0.0821502936873468,3
12,0.0079367283371462,0.0293012887981508,0.0068325222998066,0.0558752796188744,-0.0092040859760918,0
13,0.0433513741230946,-0.0662048887409931,-0.0067490325200308,0.0014580284554334,-0.0034113178458722,0
14,-0.1172125178173831,-0.0685159335986019,-0.0429259095641198,0.0615096414144449,0.0639765689787652,2
15,0.0676570493101264,-0.0430314378791818,0.0136724732046666,0.0413764392622513,0.0761366996875816,3
16,-0.0446779306195471,0.0444986267203706,0.0580236928493662,0.0566690835550231,0.0869790618846066,3
17,0.0578864108707228,-0.1471079559638997,-0.0119574419136752,-0.0242687573945493,0.1414714239705573,2
18,0.015878198758226,0.0069372573200874,0.0147883033301054,0.0458934741331451,-0.0254511771415456,0
19,-0.0362295262931546,-0.0029706032711843,-0.0595566010603407,-0.0048318207576721,0.1063074383276031,2
20,0.0197351385879456,0.003823967583422,0.0151004703692916,0.0037405711586306,-0.0294121272729958,0
21,0.0335100679401666,0.0152081157505844,0.0039709696976135,0.0618531876234404,-0.0394043736725005,0
22,0.0231022388383787,0.0459698790523551,0.0012434538194719,0.063127477175057,-0.0306686936900793,0
23,-0.0093096279713323,-0.06410036806279,-0.0887338841040101,-0.0234083334998192,0.0156456645001667,2
24,0.0357791090143863,-0.0446013172696325,0.0001754348653093,0.0765653524812579,-0.0891137382044212,0
25,-0.0988999545155772,0.0511156587284321,-0.0120217375310977,-0.0223482675225647,0.1034941195913005,3
26,-0.0303550153835917,-0.0471575589648659,-0.1245981763275363,0.031878414123916,0.0117749535380556,2
27,0.0884194445997204,0.0338614093103663,-0.0629323780519838,0.0265174031474552,0.0159308331871788,0
28,-0.1897685932042653,-0.0041968947347534,0.0118114543604838,0.0114509344497174,0.0777547277302771,3
29,0.013644059481938,-0.1318406069759194,-0.0867075359025134,0.0288372646497276,-0.009708274458255,2
30,0.0580237983590192,0.0820251096341053,-0.0085744003171908,0.0532141856799462,0.0382421060354815,3
